scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_LCOE,hydrogen_LCOE,infra_LCOE
hydrogen_central_nt50_tc15_A200_e26df131,hydrogen_central,50,15.0,200,750.0,1.0,100.0,7.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2966137.4496068554,75206324.78719208,0.6140240544439066,,,71.62650306329701,2202629669.9720325,182248766.32126442,30205286.79916098,212454053.1204254,37.74226917291599,8.452710085450232,25.43152380493079
hydrogen_central_nt50_tc15_A200_4314cd68,hydrogen_central,50,15.0,200,750.0,1.0,100.0,8.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2966137.4496068554,75206324.78719208,0.6140240544439066,,,71.99230227297146,2214995669.9720325,183271947.0561164,30267116.79916098,213539063.8552774,37.74226917291599,8.452710085450232,25.797323014605244
hydrogen_central_nt50_tc15_A200_06fb2e91,hydrogen_central,50,15.0,200,750.0,1.0,110.0,4.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,6,,2962831.3946815347,75122499.86515048,0.6140240544439066,,,74.62105348025771,2307791300.76485,190949991.83257183,30139608.122945506,221089599.95551735,37.784383623004466,8.489711624954928,28.346958232298316
hydrogen_central_nt50_tc15_A200_89b6c556,hydrogen_central,50,15.0,200,750.0,1.0,110.0,5.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,4,,2962831.3946815347,75122499.86515048,0.6140240544439066,,,73.40732893129696,2263332708.76485,187271423.59441525,30222115.16294551,217493538.75736076,37.784383623004466,8.489711624954928,27.133233683337572
hydrogen_central_nt50_tc15_A200_986bb05b,hydrogen_central,50,15.0,200,750.0,1.0,110.0,6.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2962831.3946815347,75122499.86515048,0.6140240544439066,,,71.41597724636152,2192615396.76485,181420170.86443657,30173328.602945507,211593499.46738207,37.784383623004466,8.489711624954928,25.141881998402127
hydrogen_central_nt50_tc15_A200_27fef654,hydrogen_central,50,15.0,200,750.0,1.0,110.0,7.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2962831.3946815347,75122499.86515048,0.6140240544439066,,,71.80479081434888,2205744756.76485,182506513.11034763,30238975.402945507,212745488.51329315,37.784383623004466,8.489711624954928,25.53069556638948
hydrogen_central_nt50_tc15_A200_565d0de9,hydrogen_central,50,15.0,200,750.0,1.0,110.0,8.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,1,,2962831.3946815347,75122499.86515048,0.6140240544439066,,,70.4203014038938,2157256740.76485,178494544.4994472,30148935.322945505,208643479.8223927,37.784383623004466,8.489711624954928,24.146206155934408
hydrogen_central_nt50_tc15_A200_12a4e5a4,hydrogen_central,50,15.0,200,750.0,1.0,120.0,4.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,5,,2959745.8949491004,75044267.11331391,0.6140240544439066,,,73.73499372996366,2273351070.938117,188100357.3782141,30136487.628143504,218236845.0063576,37.823773391483556,8.523977758219306,27.387242580260786
hydrogen_central_nt50_tc15_A200_f00c2cff,hydrogen_central,50,15.0,200,750.0,1.0,120.0,5.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,3,,2959745.8949491004,75044267.11331391,0.6140240544439066,,,72.3563603404921,2223372358.938117,183965046.4230859,30191394.068143502,214156440.49122941,37.823773391483556,8.523977758219306,26.008609190789233
hydrogen_central_nt50_tc15_A200_d645301c,hydrogen_central,50,15.0,200,750.0,1.0,120.0,6.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2959745.8949491004,75044267.11331391,0.6140240544439066,,,71.56408148276707,2194909822.938117,181610015.00627926,30201481.388143502,211811496.39442277,37.823773391483556,8.523977758219306,25.216330333064192
hydrogen_central_nt50_tc15_A200_41ff1526,hydrogen_central,50,15.0,200,750.0,1.0,120.0,7.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,2,,2959745.8949491004,75044267.11331391,0.6140240544439066,,,71.9759301347241,2208802542.938117,182759518.7632494,30270944.988143504,213030463.7513929,37.823773391483556,8.523977758219306,25.628178985021226
hydrogen_central_nt50_tc15_A200_1ddafc5f,hydrogen_central,50,15.0,200,750.0,1.0,120.0,8.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,1,,2959745.8949491004,75044267.11331391,0.6140240544439066,,,70.5658782990635,2159500926.9381166,178680231.7109875,30176836.9081435,208857068.619131,37.823773391483556,8.523977758219306,24.21812714936064
hydrogen_central_nt50_tc15_A200_a5577e31,hydrogen_central,50,15.0,200,750.0,1.0,130.0,4.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,5,,2956846.978450293,74970765.17368898,0.6140240544439066,,,73.83836489917799,2274221923.1580553,188172412.95110297,30156333.19474166,218328746.14584464,37.86085612235561,8.555961417983674,27.421547358838716
hydrogen_central_nt50_tc15_A200_74e4dc0e,hydrogen_central,50,15.0,200,750.0,1.0,130.0,5.0,0.053754099213902395,0.6296604339166372,61282.58770283412,,3,,2956846.978450293,74970765.17368898,0.6140240544439066,,,72.48937614926479,2225287771.1580553,184123530.40195867,30216462.43474166,214339992.83670032,37.86085612235561,8.555961417983674,26.072558608925508
