scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt67_tc15_A300_beb30832,electricity,67,15.0,300.0,1005.0,,,,0.05372158054745224,0.6296820728136833,208206.62813657016,,,4959838.483537466,,,,,,84.27774449867334,4320981436.254628,357524256.9326192,60479743.53763884,418004000.47025806,30.245205817487175,,54.032538681186175,21.12178770513937,9.123418112347807,1.2793645598024115,2.066077867021788,15.301413279745239,20.401884372993653,11.923515945674035,3.060282655949048,,,,
electricity_nt134_tc15_A50_af294743,electricity,134,15.0,50.0,2010.0,,,,0.19987053332050086,0.5324301714389027,170000.00000000003,,,8387622.160812247,,,,,,90.58580538043503,7818197570.0,646888980.6639621,112910528.0,759799508.6639621,35.769693216976584,,54.81611216345844,24.979822288731675,10.789870928244909,0.8027899726510788,1.1186042970158445,18.096317879450673,24.128423839267565,7.05071259918315,3.619263575890135,,,,
electricity_nt134_tc15_A75_22ae85c9,electricity,134,15.0,75.0,2010.0,,,,0.1669635217246026,0.5543274850052385,208206.62813657016,,,8732580.80963354,,,,,,87.20474662448694,7833480221.254628,648153489.3443111,113369007.53763884,761522496.8819499,34.35670142109554,,52.848045203391415,23.99305721522547,10.36364420587007,0.7710777732119968,1.2717223751959608,17.381468340646588,23.17529112086212,6.772191925345428,3.476293668129318,,,,
electricity_nt134_tc15_A100_9e236248,electricity,134,15.0,100.0,2010.0,,,,0.14721067263991205,0.5674716238759312,240416.30560342618,,,8939646.592886707,,,,,,85.34733842256803,7846364092.24137,649219519.4740179,113755523.66724111,762975043.141259,33.560909639414255,,51.78642878315377,23.437314755690004,10.123594883724252,0.753217579142771,1.4047495656169686,16.978867710000863,22.63849028000115,6.615330106391844,3.395773542000173,,,,
electricity_nt134_tc15_A125_715f2bce,electricity,134,15.0,125.0,2010.0,,,,0.13390535996319297,0.5763253784300694,268793.60111431225,,,9079123.940130174,,,,,,84.17714827170717,7857715010.4457245,650158710.8721721,114096051.21337175,764254762.0855439,33.04533273150434,,51.13181554020284,23.077260800023115,9.968071931481223,0.7416463316822507,1.5241210169241668,16.718031153191536,22.29070820425538,6.513702603511192,3.3436062306383074,,,,
electricity_nt134_tc15_A150_5839612d,electricity,134,15.0,150.0,2010.0,,,,0.12384664875398643,0.5830187468867987,294448.63728670916,,,9184567.712120822,,,,,,83.33671659220686,7867977024.914683,651007804.7995061,114403911.64744051,765411716.4469466,32.665954557254786,,50.67076203495206,22.812321447161132,9.853633110093648,0.7331318333251423,1.6325904978658998,16.52609917334198,22.034798897789305,6.438921797961343,3.305219834668396,,,,
electricity_nt134_tc15_A175_656bbe69,electricity,134,15.0,175.0,2010.0,,,,0.11583246262604852,0.5883516269665051,318040.87787578505,,,9268579.072740404,,,,,,82.69613279115862,7877413921.150314,651788627.2501849,114687018.53450942,766475645.7846943,32.36986696208459,,50.326265829074025,22.605548202996467,9.76431875908813,0.7264866504607786,1.732581357458727,16.376304898902443,21.83507319853659,6.380558743934996,3.275260979780489,,,,
electricity_nt134_tc15_A200_9d3dc56a,electricity,134,15.0,200.0,2010.0,,,,0.10927131205962848,0.5927176135554165,340000.00000000006,,,9337358.506798387,,,,,,82.19304490751378,7886197570.0,652515399.0668356,114950528.0,767465927.0668356,32.13142895752866,,50.06161594998512,22.439034642352894,9.69239431517577,0.7211353146806443,1.8258749068369249,16.25567624551108,21.674234994014775,6.333559239839481,3.2511352491022163,,,,
electricity_nt134_tc15_A225_b0c2dbb9,electricity,134,15.0,225.0,2010.0,,,,0.10374167039246607,0.5963972031511616,360624.4584051393,,,9395324.807153901,,,,,,81.78493403402753,7894447353.362056,653197998.0804826,115198021.50086167,768396019.5813442,31.933187800353792,,49.851746233673744,22.30059261416713,9.632595186186663,0.7166861288243004,1.9136050617986426,16.15538366052117,21.54051154736156,6.2944831030638335,3.2310767321042344,,,,
electricity_nt134_tc15_A250_38230803,electricity,134,15.0,250.0,2010.0,,,,0.09879467872880765,0.5996890799402007,380131.55617496424,,,9447183.285856918,,,,,,81.42910957444086,7902250192.469986,653843616.2797697,115432106.67409956,769275722.9538692,31.75789676498844,,49.67121280945242,22.17817784013837,9.579718924850072,0.7127520194475909,1.996218757496712,16.066701818098103,21.42226909079747,6.25993075999292,3.2133403636196207,,,,
electricity_nt134_tc15_A275_468857fe,electricity,134,15.0,275.0,2010.0,,,,0.09438692260006187,0.6026221332134768,398685.33958499157,,,9493389.049454588,,,,,,81.1209180513309,7909671705.833997,654457683.0351878,115654752.0750199,770112435.1102078,31.603326267283347,,49.517591784047546,22.07023328662116,9.533092980662186,0.7092829473235269,2.074639155150514,15.988502744813102,21.318003659750804,6.22946272804698,3.197700548962621,,,,
electricity_nt134_tc15_A300_2eceac3f,electricity,134,15.0,300.0,2010.0,,,,0.09043747982031347,0.6052502110232294,416413.2562731403,,,9534790.391564572,,,,,,80.8525276218801,7916762872.509256,655044416.4275339,115867487.07527769,770911903.5028116,31.46610037464466,,49.38642724723544,21.974401365706054,9.491699008938607,0.706203145382532,2.149478298737548,15.919078515776034,21.225438021034712,6.202413563149402,3.183815703155207,,,,
electricity_nt200_tc15_A50_457b3c04,electricity,200,15.0,50.0,3000.0,,,,0.262823585469372,0.4905393203403621,250000.00000000006,,,11533874.536962146,,,,,,100.65458048563112,11963471000.0,989874902.8918275,171062400.0,1160937302.8918276,38.82433701465046,,61.83024347098063,27.113037655114944,11.711299359535516,0.6169448460610039,1.1995410813240597,19.641698904551653,26.188931872735537,10.254786985398052,3.928339780910331,,,,
